,path,num_frames
27397,844424931393744-736-f.wav,76905
17290,844424931130451-270-f.wav,97710
24518,844424931343379-796-f.wav,75790
14790,844424931025585-973-f.wav,62044
13374,844424930954838-812-f.wav,62044
18248,844424931166273-101-f.wav,134862
63516,844424933032094-775-f.wav,66502
42732,844424932424759-1147-f.wav,135605
62264,844424932991921-373-m.wav,106998
25146,844424931351280-1136-m.wav,102168
39570,844424931553328-608-f.wav,112571
54332,844424932751045-177-f.wav,109970
17004,844424931121715-608-f.wav,87307
63666,844424933032575-1200-f.wav,69846
46573,844424932538737-553-f.wav,66502
61304,844424932936015-775-f.wav,62044
20411,844424931268251-1031-f.wav,91765
9612,844424930849834-396-f.wav,114428
31535,844424931442168-782-f.wav,118515
21035,844424931286946-736-f.wav,57957
38387,844424931542300-775-f.wav,77648
80350,844424933631322-1043-m.wav,60558
6176,844424930708737-608-f.wav,87307
83107,844424933651780-683-m.wav,52013
41981,844424931631734-101-f.wav,132261
23505,844424931327398-775-f.wav,69103
65879,844424933054845-850-f.wav,53499
55582,844424932796862-850-f.wav,72446
24068,844424931336014-775-f.wav,102911
23558,844424931328057-608-f.wav,96595
52171,844424932670341-600-f.wav,70960
36798,844424931523915-156-f.wav,68731
72126,844424933141427-704-f.wav,57957
15926,844424931068949-292-m.wav,85078
52618,844424932698645-373-m.wav,95852
58162,844424932853105-850-f.wav,90279
82641,844424933647970-601-m.wav,73561
1968,844424930568325-812-f.wav,58329
71113,844424933129386-850-f.wav,67245
69672,844424933116504-976-f.wav,122602
59404,844424932888302-850-f.wav,63901
64840,844424933048437-704-f.wav,60929
26279,844424931377038-775-f.wav,90279
51970,844424932667979-704-f.wav,94738
13555,844424930972461-396-f.wav,73933
4243,844424930652876-1031-f.wav,80248
77753,844424933623998-776-m.wav,75790
23717,844424931330240-775-f.wav,102539
25209,844424931351651-608-f.wav,69846
53034,844424932719208-496-f.wav,84335
16056,844424931077200-396-f.wav,57586
55550,844424932796609-180-f.wav,144893
55403,844424932795330-850-f.wav,67245
24611,844424931343881-930-f.wav,112571
11237,844424930881304-973-f.wav,73189
23506,844424931327399-775-f.wav,86936
14667,844424931007627-389-m.wav,81363
44576,844424932470817-1147-f.wav,93623
6313,844424930722500-396-f.wav,101053
36849,844424931527173-1200-f.wav,87307
19673,844424931240890-1158-f.wav,95481
33148,844424931463413-774-f.wav,89908
35527,844424931503977-1200-f.wav,105512
63514,844424933032092-775-f.wav,92137
30917,844424931434483-775-f.wav,78019
74094,844424933147864-1194-f.wav,108855
17532,844424931141484-812-f.wav,97710
23305,844424931326563-1136-m.wav,86193
71863,844424933138699-196-f.wav,77276
52864,844424932716164-1200-f.wav,59815
33055,844424931461212-101-f.wav,63901
30388,844424931431356-775-f.wav,62787
17126,844424931122985-812-f.wav,62044
25257,844424931351706-608-f.wav,74676
73245,844424933145454-66-f.wav,118143
48512,844424932604907-373-m.wav,63530
70525,844424933122787-830-f.wav,62044
60107,844424932913354-850-f.wav,69474
39928,844424931562289-594-f.wav,67245
63225,844424933030137-830-f.wav,98824
48730,844424932606445-1200-f.wav,123716
15271,844424931032631-973-f.wav,61301
34946,844424931499998-704-f.wav,65016
56472,844424932820241-775-f.wav,70960
79729,844424933627782-776-m.wav,69846
5032,844424930677045-1158-f.wav,133376
48723,844424932606437-1200-f.wav,89908
28937,844424931417245-736-f.wav,74304
35743,844424931505761-249-f.wav,113685
32811,844424931457062-989-f.wav,82477
49392,844424932611662-1200-f.wav,67617
54462,844424932754518-297-f.wav,82106
71213,844424933134458-703-f.wav,51270
23421,844424931327193-1031-f.wav,87307
34323,844424931491747-594-f.wav,110713
75361,844424933157277-1194-f.wav,138205
452,844424930443067-930-f.wav,108484
41882,844424931599776-1039-f.wav,73189
74328,844424933149596-979-f.wav,75790
70699,844424933123788-850-f.wav,49041
76347,844424933616437-1088-m.wav,75419
71253,844424933134530-703-f.wav,89908
51480,844424932660475-850-f.wav,72818
59210,844424932888073-850-f.wav,70960
67074,844424933062464-704-f.wav,58329
78484,844424933625395-776-m.wav,68731
7150,844424930753830-812-f.wav,90651
32260,844424931449147-1031-f.wav,62415
80283,844424933630778-439-m.wav,80991
60248,844424932913645-180-f.wav,131890
78742,844424933625814-776-m.wav,93623
61702,844424932966618-782-f.wav,101425
75793,844424933163634-976-f.wav,45697
24835,844424931346002-736-f.wav,62044
53300,844424932722962-223-m.wav,161983
21690,844424931297384-1158-f.wav,101053
59991,844424932910919-1200-f.wav,56100
22465,844424931318127-608-f.wav,61301
26834,844424931381165-704-f.wav,82477
2842,844424930592103-594-f.wav,80620
28541,844424931413325-608-f.wav,74304
51961,844424932667966-704-f.wav,93252
15945,844424931068969-292-m.wav,108484
80542,844424933633349-1199-m.wav,66874
40906,844424931566899-989-f.wav,103283
33108,844424931463372-774-f.wav,102539
32534,844424931452941-150-m.wav,67245
27474,844424931393851-736-f.wav,110713
66803,844424933061144-703-f.wav,107741
31353,844424931439876-608-f.wav,57214
63244,844424933030160-830-f.wav,61301
71301,844424933135116-703-f.wav,73189
72186,844424933141691-979-f.wav,112571
78473,844424933625377-700-m.wav,102539
10785,844424930867590-1136-m.wav,100682
2158,844424930574573-812-f.wav,63158
31709,844424931443062-270-f.wav,81734
61398,844424932948527-775-f.wav,66874
41284,844424931569230-989-f.wav,92137
12384,844424930924397-930-f.wav,138205
35596,844424931504052-1200-f.wav,59815
32741,844424931456980-989-f.wav,83220
45057,844424932496302-331-f.wav,84335
31026,844424931436058-249-f.wav,104026
45396,844424932506382-209-f.wav,77648
54009,844424932736718-496-f.wav,95852
69378,844424933109598-196-f.wav,57214
25880,844424931370337-361-f.wav,114428
53873,844424932734012-594-f.wav,105512
17767,844424931150249-396-f.wav,57586
55116,844424932788023-449-m.wav,65388
41903,844424931601517-1039-f.wav,74676
38770,844424931547362-704-f.wav,78762
49389,844424932611659-1200-f.wav,63901
22441,844424931318099-608-f.wav,63530
48260,844424932600189-331-f.wav,99196
29117,844424931419997-1143-f.wav,154552
13181,844424930938517-396-f.wav,79505
30112,844424931429624-1031-f.wav,101796
80129,844424933629806-1187-m.wav,67617
53212,844424932721834-989-f.wav,86193
53824,844424932732346-496-f.wav,82477
14749,844424931025530-973-f.wav,76905
38105,844424931540832-775-f.wav,69103
22072,844424931308525-442-f.wav,94366
22224,844424931316449-608-f.wav,62787
25503,844424931366174-1158-f.wav,76905
67422,844424933068760-1200-f.wav,72446
42726,844424932415052-553-f.wav,83964
46486,844424932535930-850-f.wav,80248
21959,844424931306595-736-f.wav,99196
45421,844424932506415-209-f.wav,67617
77606,844424933623414-586-m.wav,117772
7501,844424930770785-973-f.wav,54242
17834,844424931150930-608-f.wav,76162
34455,844424931494362-989-f.wav,99567
10710,844424930866708-812-f.wav,60929
8014,844424930792823-973-f.wav,60558
22963,844424931323872-775-f.wav,103283
72700,844424933143812-1194-f.wav,77276
10938,844424930868418-812-f.wav,83964
21239,844424931288515-1044-f.wav,111827
19170,844424931219847-930-f.wav,77648
50441,844424932639940-1147-f.wav,80991
35118,844424931500793-1200-f.wav,101796
71881,844424933138722-196-f.wav,58700
73534,844424933146130-850-f.wav,45326
49926,844424932624172-553-f.wav,71703
5645,844424930694082-292-m.wav,85078
70738,844424933123833-850-f.wav,70589
9133,844424930836277-396-f.wav,106626
53947,844424932735532-704-f.wav,63530
28975,844424931418197-775-f.wav,68731
39904,844424931562239-594-f.wav,124459
12729,844424930933684-1136-m.wav,84335
24258,844424931338579-1163-f.wav,92880
38621,844424931544564-893-f.wav,56843
24628,844424931343900-930-f.wav,113685
15847,844424931067361-812-f.wav,70589
66375,844424933058308-704-f.wav,73561
15164,844424931031890-812-f.wav,62415
70859,844424933126321-850-f.wav,99567
30852,844424931434303-775-f.wav,49784
59621,844424932904279-373-m.wav,89165
21623,844424931296579-66-f.wav,109598
56976,844424932829060-1200-f.wav,89536
73633,844424933146258-66-f.wav,176100
6004,844424930702516-812-f.wav,121858
2855,844424930592135-594-f.wav,124088
43072,844424932439073-830-f.wav,101796
46227,844424932528942-196-f.wav,60558
81984,844424933642498-1119-m.wav,70589
36264,844424931511903-594-f.wav,84707
73374,844424933145728-521-f.wav,91765
22545,844424931319125-812-f.wav,73561
72013,844424933139276-775-f.wav,59815
7524,844424930774410-292-m.wav,115171
4889,844424930664058-1031-f.wav,69103
28278,844424931412528-442-f.wav,85450
40315,844424931564367-893-f.wav,76533
8355,844424930820398-973-f.wav,113314
39604,844424931554185-594-f.wav,88793
78046,844424933624527-700-m.wav,112199
61817,844424932974076-850-f.wav,68360
11795,844424930907524-812-f.wav,72075
23949,844424931335764-608-f.wav,77648
34571,844424931495101-594-f.wav,121487
50779,844424932641521-177-f.wav,86936
59625,844424932904286-373-m.wav,101053
83434,844424933653460-1046-m.wav,76162
66833,844424933062081-177-f.wav,62415
8368,844424930820419-973-f.wav,70960
34661,844424931495306-101-f.wav,92880
71730,844424933138346-775-f.wav,98824
59028,844424932877813-704-f.wav,62415
66018,844424933055601-521-f.wav,69103
48841,844424932607277-830-f.wav,66502
51797,844424932666714-703-f.wav,83964
38223,844424931541575-594-f.wav,84707
43657,844424932444637-1147-f.wav,114428
43800,844424932445315-850-f.wav,80991
49682,844424932619844-594-f.wav,133376
22412,844424931318066-608-f.wav,93252
79658,844424933627696-776-m.wav,54242
53996,844424932736704-496-f.wav,92137
41984,844424931631739-101-f.wav,79877
16529,844424931104040-292-m.wav,107741
60580,844424932918054-449-m.wav,93252
19854,844424931244981-1136-m.wav,69846
76681,844424933619276-1088-m.wav,86193
42892,844424932426155-1147-f.wav,105883
27947,844424931404239-270-f.wav,66874
44235,844424932467895-1147-f.wav,137834
72538,844424933143006-177-f.wav,84707
55963,844424932815112-850-f.wav,56100
77285,844424933622215-1053-m.wav,92880
52932,844424932716446-127-f.wav,57214
69575,844424933116389-1194-f.wav,102539
71380,844424933136124-196-f.wav,70589
32821,844424931460474-774-f.wav,69474
7483,844424930770763-973-f.wav,78019
55909,844424932815045-850-f.wav,52756
7238,844424930756139-812-f.wav,80248
42372,844424932320575-1147-f.wav,91022
4258,844424930652891-1031-f.wav,68360
19742,844424931241619-66-f.wav,97710
64434,844424933045194-704-f.wav,69846
54242,844424932749215-703-f.wav,104026
4463,844424930654734-594-f.wav,114057
20035,844424931251183-736-f.wav,106626
73786,844424933147257-180-f.wav,98453
64305,844424933042834-850-f.wav,64645
30772,844424931434212-775-f.wav,61672
53932,844424932735515-704-f.wav,83220
10714,844424930866712-812-f.wav,60929
38043,844424931540757-594-f.wav,68731
17254,844424931130414-270-f.wav,90651
39286,844424931551846-1200-f.wav,75047
59255,844424932888127-850-f.wav,74304
48220,844424932599935-703-f.wav,81734
20012,844424931249054-664-f.wav,94366
47849,844424932578988-830-f.wav,57586
13353,844424930952516-812-f.wav,65759
64956,844424933050473-177-f.wav,56843
24858,844424931350131-608-f.wav,76533
75391,844424933160218-976-f.wav,69846
79232,844424933626788-700-m.wav,88050
62335,844424932994717-496-f.wav,83592
23516,844424931327412-775-f.wav,67245
44743,844424932472223-850-f.wav,91765
21979,844424931306624-736-f.wav,96224
23768,844424931330549-66-f.wav,121115
77216,844424933622100-586-m.wav,62044
30042,844424931428994-608-f.wav,95109
9682,844424930849918-396-f.wav,104026
39531,844424931553279-608-f.wav,87679
75194,844424933153135-180-f.wav,91765
58880,844424932874612-496-f.wav,93623
48557,844424932605077-703-f.wav,108112
66307,844424933057928-1200-f.wav,54985
68941,844424933096807-1194-f.wav,105140
68604,844424933088249-850-f.wav,52384
77625,844424933623453-586-m.wav,101796
42879,844424932425141-553-f.wav,64645
59118,844424932882953-449-m.wav,76533
63006,844424933023414-703-f.wav,84707
32174,844424931448525-442-f.wav,86936
63610,844424933032214-704-f.wav,99196
74036,844424933147800-1194-f.wav,66131
45585,844424932511533-553-f.wav,77648
70828,844424933126285-850-f.wav,61672
72527,844424933142995-177-f.wav,60558
55704,844424932800475-177-f.wav,60186
57670,844424932847201-1200-f.wav,89165
49464,844424932612353-850-f.wav,84707
25728,844424931369356-1031-f.wav,99567
53866,844424932732397-496-f.wav,92508
25286,844424931356157-4-f.wav,67988
5060,844424930677117-1158-f.wav,104397
71618,844424933138123-196-f.wav,56471
2199,844424930575628-973-f.wav,101425
43177,844424932439526-850-f.wav,97338
65539,844424933052651-704-f.wav,70589
17411,844424931141146-608-f.wav,79877
82115,844424933642973-190-m.wav,87307
82031,844424933642574-1119-m.wav,70589
73544,844424933146140-850-f.wav,68731
26450,844424931378193-736-f.wav,96967
35247,844424931502645-989-f.wav,86936
37564,844424931537579-156-f.wav,72818
58294,844424932858858-979-f.wav,84335
62793,844424933016310-373-m.wav,70960
73200,844424933145378-66-f.wav,164955
45962,844424932526360-850-f.wav,91022
74905,844424933151997-446-f.wav,98453
7203,844424930756098-812-f.wav,87679
5566,844424930687982-594-f.wav,119629
19767,844424931241651-66-f.wav,134119
34014,844424931483669-1143-f.wav,101053
70365,844424933119566-196-f.wav,46812
63361,844424933031803-775-f.wav,65016
9812,844424930853262-1031-f.wav,106626
58360,844424932867709-1200-f.wav,42353
40807,844424931566082-101-f.wav,117400
4448,844424930654611-396-f.wav,91022
32870,844424931460531-774-f.wav,69103
55783,844424932804584-449-m.wav,93995
28457,844424931413025-557-f.wav,72818
26615,844424931379912-989-f.wav,82849
68213,844424933085218-196-f.wav,49041
60899,844424932930285-850-f.wav,68360
61925,844424932984028-608-f.wav,110713
59244,844424932888114-850-f.wav,57586
73130,844424933145105-521-f.wav,72075
3975,844424930641322-812-f.wav,59815
62480,844424933000717-850-f.wav,116657
13646,844424930973264-812-f.wav,53870
5135,844424930679010-396-f.wav,86564
52739,844424932708093-449-m.wav,79134
15776,844424931064376-812-f.wav,70960
58747,844424932872865-850-f.wav,80991
53214,844424932721837-989-f.wav,79877
17295,844424931130457-270-f.wav,68360
73306,844424933145650-850-f.wav,64273
65323,844424933052202-775-f.wav,86936
43500,844424932444045-1147-f.wav,67617
46563,844424932536426-331-f.wav,83220
80136,844424933629816-1187-m.wav,66502
5693,844424930698934-396-f.wav,117029
82733,844424933648330-601-m.wav,97710
72102,844424933141398-704-f.wav,72818
20072,844424931251234-736-f.wav,98824
58683,844424932871567-373-m.wav,86564
72909,844424933144041-177-f.wav,82106
36492,844424931517724-273-m.wav,62044
52834,844424932716128-1200-f.wav,70589
14969,844424931028020-973-f.wav,52756
47017,844424932553867-196-f.wav,82477
62570,844424933006301-850-f.wav,89536
59512,844424932898236-850-f.wav,91394
42400,844424932320607-1147-f.wav,106998
50010,844424932625761-703-f.wav,127060
53545,844424932729511-600-f.wav,82849
60684,844424932922390-66-f.wav,128546
62594,844424933006326-850-f.wav,57957
44149,844424932465086-209-f.wav,89536
57425,844424932837187-704-f.wav,73189
63690,844424933032604-1200-f.wav,76533
22748,844424931322390-4-f.wav,83220
14021,844424930985697-1031-f.wav,88422
33623,844424931474644-704-f.wav,81734
66797,844424933061134-703-f.wav,105140
69624,844424933116450-976-f.wav,82477
77342,844424933622416-586-m.wav,133004
44521,844424932469649-1147-f.wav,86936
30469,844424931431854-812-f.wav,85821
48699,844424932606406-1200-f.wav,67988
70481,844424933120499-703-f.wav,120744
8325,844424930818334-594-f.wav,109598
61456,844424932951193-850-f.wav,55357
59798,844424932909734-979-f.wav,86193
66896,844424933062147-177-f.wav,40124
33432,844424931470231-704-f.wav,88050
27330,844424931390536-249-f.wav,77276
55622,844424932796913-850-f.wav,64645
57381,844424932837130-704-f.wav,58700
17211,844424931130369-270-f.wav,82849
59206,844424932888064-850-f.wav,59072
7909,844424930792689-608-f.wav,101053
74835,844424933151925-446-f.wav,114428
9962,844424930855034-930-f.wav,120744
30796,844424931434239-775-f.wav,61301
82862,844424933650416-32-m.wav,80248
44047,844424932462059-209-f.wav,72446
52709,844424932708056-449-m.wav,88422
38807,844424931548706-249-f.wav,75047
28410,844424931412871-270-f.wav,71703
66356,844424933058285-704-f.wav,80991
69860,844424933117835-850-f.wav,72818
21884,844424931301882-608-f.wav,78762
67392,844424933068727-1200-f.wav,66131
78713,844424933625773-1019-m.wav,85450
49130,844424932608131-331-f.wav,78019
6281,844424930722467-396-f.wav,80620
71163,844424933130248-1194-f.wav,84335
60926,844424932930318-850-f.wav,50155
79701,844424933627751-776-m.wav,102539
7563,844424930774455-292-m.wav,105140
19327,844424931232423-1044-f.wav,84335
80135,844424933629815-1187-m.wav,66874
21931,844424931306549-736-f.wav,87679
36626,844424931519073-594-f.wav,64273
9959,844424930855031-930-f.wav,96224
37516,844424931535827-156-f.wav,80248
35559,844424931504012-1200-f.wav,72818
83358,844424933653122-1101-m.wav,155295
81915,844424933642301-1119-m.wav,53499
16678,844424931118027-608-f.wav,73933
45696,844424932513585-196-f.wav,58329
2822,844424930589472-812-f.wav,66874
31356,844424931439880-608-f.wav,60929
10036,844424930855124-930-f.wav,117772
13519,844424930969521-812-f.wav,89165
67119,844424933063414-177-f.wav,60186
21328,844424931289417-608-f.wav,66502
52647,844424932698685-373-m.wav,84335
2935,844424930593356-292-m.wav,97338
28089,844424931406824-973-f.wav,70217
3335,844424930603644-812-f.wav,76533
8339,844424930818360-594-f.wav,108855
82216,844424933643631-1119-m.wav,79505
32303,844424931450706-1031-f.wav,69474
61251,844424932933442-850-f.wav,70589
70805,844424933124643-703-f.wav,101053
25273,844424931356134-4-f.wav,56471
63363,844424933031806-775-f.wav,63901
41104,844424931567593-608-f.wav,100310
24805,844424931345955-736-f.wav,64273
49998,844424932625734-703-f.wav,94738
43872,844424932448395-534-m.wav,76905
48760,844424932606577-830-f.wav,86193
71707,844424933138320-775-f.wav,84335
12701,844424930933655-1136-m.wav,75419
24665,844424931343947-557-f.wav,126317
61133,844424932932783-180-f.wav,109598
49591,844424932618116-850-f.wav,59443
28592,844424931413383-608-f.wav,84707
6629,844424930740642-812-f.wav,67617
37951,844424931540510-704-f.wav,72446
60786,844424932922624-449-m.wav,59072
24643,844424931343919-930-f.wav,148236
47064,844424932553923-196-f.wav,54614
76151,844424933610056-1-m.wav,92880
75114,844424933153029-180-f.wav,79877
65659,844424933053694-177-f.wav,69103
16054,844424931077197-396-f.wav,70217
50286,844424932639146-973-f.wav,67617
55563,844424932796839-850-f.wav,85078
82952,844424933650608-601-m.wav,72075
57416,844424932837175-704-f.wav,62415
56914,844424932828884-775-f.wav,71332
15260,844424931032216-973-f.wav,48669
62910,844424933022838-850-f.wav,68360
12807,844424930935789-396-f.wav,85450
8683,844424930827421-812-f.wav,76905
54220,844424932749185-177-f.wav,77276
48778,844424932606599-830-f.wav,50898
56944,844424932828920-775-f.wav,60929
82342,844424933646265-32-m.wav,87679
33190,844424931463460-774-f.wav,86564
26428,844424931378156-736-f.wav,72446
13690,844424930973318-812-f.wav,95852
56983,844424932829068-1200-f.wav,89908
25147,844424931351281-1136-m.wav,84707
17260,844424931130420-270-f.wav,77648
82067,844424933642624-220-m.wav,112942
9211,844424930838151-1136-m.wav,75047
3151,844424930598852-396-f.wav,84335
45604,844424932512564-553-f.wav,74676
1420,844424930562774-973-f.wav,48669
42533,844424932400094-1147-f.wav,106255
61311,844424932936022-775-f.wav,83592
41544,844424931572157-893-f.wav,80620
4131,844424930650842-812-f.wav,58700
40441,844424931564830-594-f.wav,60558
21040,844424931286959-736-f.wav,53127
47214,844424932558103-196-f.wav,53127
6195,844424930708763-608-f.wav,84335
25780,844424931369415-1031-f.wav,108484
45963,844424932526361-850-f.wav,84707
27650,844424931398610-249-f.wav,87307
63405,844424933031859-775-f.wav,82477
58540,844424932868840-775-f.wav,93995
53148,844424932720548-608-f.wav,73933
41319,844424931569281-594-f.wav,71332
45510,844424932507324-209-f.wav,75790
50661,844424932640762-180-f.wav,127431
16738,844424931119203-1031-f.wav,99567
23569,844424931328070-608-f.wav,79134
58432,844424932867801-775-f.wav,79134
33354,844424931468247-989-f.wav,72446
80339,844424933631290-1043-m.wav,49784
15008,844424931029904-973-f.wav,40867
47743,844424932572625-703-f.wav,82106
30656,844424931433481-1163-f.wav,78019
41731,844424931584467-1180-m.wav,69103
41006,844424931567463-594-f.wav,104397
16790,844424931120474-812-f.wav,62044
63758,844424933033087-521-f.wav,82106
69374,844424933109593-196-f.wav,83592
14210,844424930998134-389-m.wav,68731
45654,844424932512630-553-f.wav,60186
14882,844424931026401-1136-m.wav,102168
24121,844424931337215-4-f.wav,60558
47694,844424932569410-703-f.wav,73933
66190,844424933057502-704-f.wav,83592
6155,844424930708205-101-f.wav,82849
24994,844424931350603-736-f.wav,79505
67876,844424933077930-196-f.wav,40867
1405,844424930562752-973-f.wav,84335
52206,844424932670383-600-f.wav,93252
56543,844424932820627-850-f.wav,77648
38260,844424931541654-594-f.wav,98824
12715,844424930933669-1136-m.wav,67245
6383,844424930723289-608-f.wav,120744
58024,844424932852841-850-f.wav,91394
722,844424930460958-549-m.wav,107741
66393,844424933058328-704-f.wav,56471
42525,844424932400086-1147-f.wav,90651
67143,844424933063440-177-f.wav,43839
41829,844424931599695-1039-f.wav,65759
58379,844424932867731-1200-f.wav,72075
227,844424930408965-930-f.wav,144150
47205,844424932558093-196-f.wav,46812
61353,844424932948473-775-f.wav,84707
18268,844424931169794-812-f.wav,76533
2215,844424930575675-973-f.wav,82106
65099,844424933051137-850-f.wav,69103
61959,844424932984071-608-f.wav,87679
33237,844424931465911-704-f.wav,77648
5373,844424930686227-396-f.wav,89536
20014,844424931249056-664-f.wav,75047
37468,844424931535777-156-f.wav,79505
40003,844424931562376-893-f.wav,80991
37112,844424931532027-594-f.wav,127431
65179,844424933051424-177-f.wav,59443
15358,844424931034258-594-f.wav,108112
30103,844424931429615-1031-f.wav,100310
34909,844424931498755-1200-f.wav,108855
4587,844424930655640-292-m.wav,95481
65658,844424933053693-177-f.wav,68360
40263,844424931564313-893-f.wav,66131
16502,844424931104008-292-m.wav,88050
61731,844424932973866-850-f.wav,72075
12550,844424930928304-608-f.wav,71703
66505,844424933058560-177-f.wav,62044
55423,844424932795353-850-f.wav,54242
7241,844424930756143-812-f.wav,82106
58094,844424932852923-850-f.wav,61301
16115,844424931077264-396-f.wav,49784
27976,844424931404270-270-f.wav,87307
48027,844424932583728-446-f.wav,84335
45190,844424932499600-830-f.wav,65388
39764,844424931556561-657-f.wav,83592
77223,844424933622113-586-m.wav,129660
17153,844424931123019-812-f.wav,102168
62313,844424932994691-496-f.wav,93252
47848,844424932578987-830-f.wav,112571
20790,844424931282738-100-f.wav,69474
45480,844424932507287-209-f.wav,93623
49259,844424932611297-272-f.wav,87307
31243,844424931439736-1163-f.wav,91022
14281,844424930999662-812-f.wav,63901
39760,844424931556556-657-f.wav,88050
52695,844424932708037-449-m.wav,87679
28120,844424931406865-973-f.wav,96967
52767,844424932713329-704-f.wav,50898
32536,844424931452943-150-m.wav,57586
19791,844424931242087-736-f.wav,111456
69662,844424933116493-976-f.wav,61672
62693,844424933006539-850-f.wav,105140
28953,844424931417269-736-f.wav,78019
50706,844424932641127-1200-f.wav,63158
15597,844424931051785-812-f.wav,68731
44555,844424932470791-1147-f.wav,99196
82545,844424933647738-601-m.wav,61301
57210,844424932834731-177-f.wav,75419
68085,844424933084378-775-f.wav,88793
44378,844424932468567-553-f.wav,75047
59066,844424932881150-782-f.wav,136719
63071,844424933026741-830-f.wav,86936
13721,844424930976375-1158-f.wav,64273
15015,844424931029918-973-f.wav,69846
21909,844424931301912-608-f.wav,108112
77777,844424933624031-776-m.wav,83220
31799,844424931444571-973-f.wav,92137
28614,844424931413907-1031-f.wav,116286
10831,844424930867955-594-f.wav,88050
51578,844424932663617-973-f.wav,94738
9246,844424930838187-1136-m.wav,59443
4791,844424930659917-1031-f.wav,81734
74098,844424933147870-1194-f.wav,157896
7399,844424930767144-1031-f.wav,94738
33390,844424931470189-704-f.wav,107741
56588,844424932820880-775-f.wav,106255
22576,844424931320360-608-f.wav,79505
82845,844424933650376-32-m.wav,90279
41516,844424931572125-893-f.wav,55728
36925,844424931530988-710-m.wav,109227
11001,844424930876587-812-f.wav,85450
75737,844424933162367-703-f.wav,79505
61654,844424932958842-850-f.wav,82477
40723,844424931565878-608-f.wav,94738
29256,844424931421486-973-f.wav,59072
11266,844424930886809-1031-f.wav,112942
63574,844424933032166-704-f.wav,74676
81549,844424933639189-32-m.wav,86936
43752,844424932445151-209-f.wav,103283
72402,844424933142431-66-f.wav,131146
26959,844424931382925-270-f.wav,72818
34167,844424931490004-1039-f.wav,68360
66072,844424933057077-177-f.wav,67988
9520,844424930843396-1031-f.wav,86564
19734,844424931241608-66-f.wav,133747
59806,844424932909752-979-f.wav,80620
70490,844424933120516-703-f.wav,58329
41445,844424931569539-608-f.wav,80991
49150,844424932608155-331-f.wav,118143
62412,844424932997416-703-f.wav,76905
49548,844424932618070-850-f.wav,56843
7480,844424930770759-973-f.wav,95109
5794,844424930699958-608-f.wav,93995
68716,844424933089172-830-f.wav,80248
75390,844424933160217-976-f.wav,76162
75788,844424933163629-976-f.wav,85821
14896,844424931026415-1136-m.wav,78019
13775,844424930979424-396-f.wav,67245
3286,844424930603290-1158-f.wav,119629
52975,844424932718308-180-f.wav,127060
67397,844424933068732-1200-f.wav,58700
39742,844424931554718-594-f.wav,89908
53922,844424932734097-594-f.wav,86564
28910,844424931417201-736-f.wav,65016
55326,844424932792798-850-f.wav,93252
21448,844424931293050-1044-f.wav,112942
46492,844424932536337-331-f.wav,143778
40356,844424931564613-657-f.wav,73561
55425,844424932795355-850-f.wav,70217
33442,844424931470241-704-f.wav,84335
13860,844424930982124-270-f.wav,72446
14807,844424931025612-973-f.wav,49041
64042,844424933039413-850-f.wav,64645
63539,844424933032125-775-f.wav,60929
67697,844424933071805-1200-f.wav,76533
63660,844424933032569-1200-f.wav,52384
50086,844424932628057-850-f.wav,78762
27275,844424931390250-796-f.wav,86564
62001,844424932986211-850-f.wav,72818
65661,844424933053696-177-f.wav,69103
7267,844424930756174-812-f.wav,68360
83498,844424933653669-1046-m.wav,111084
32272,844424931449370-1044-f.wav,92137
51137,844424932646307-373-m.wav,105883
48900,844424932607357-830-f.wav,57214
56574,844424932820862-775-f.wav,70960
72021,844424933140984-989-f.wav,113314
28523,844424931413302-608-f.wav,77276
79080,844424933626402-586-m.wav,104769
15197,844424931032132-973-f.wav,67245
23243,844424931326080-736-f.wav,97710
73711,844424933146554-976-f.wav,88422
2628,844424930588612-396-f.wav,96224
2645,844424930588631-396-f.wav,77648
65744,844424933054285-775-f.wav,71703
80162,844424933629850-1187-m.wav,85078
73536,844424933146132-850-f.wav,86193
49679,844424932619840-594-f.wav,105140
11618,844424930904726-1031-f.wav,88793
54150,844424932744188-449-m.wav,70217
46400,844424932534025-209-f.wav,59815
50188,844424932638719-1147-f.wav,78019
48793,844424932606621-830-f.wav,84707
57319,844424932835859-850-f.wav,63158
18445,844424931190005-389-m.wav,82849
47583,844424932564858-850-f.wav,51270
59226,844424932888090-850-f.wav,59072
40260,844424931564309-893-f.wav,58700
32014,844424931446438-796-f.wav,102539
75778,844424933163617-976-f.wav,47926
60806,844424932922647-449-m.wav,65388
74514,844424933150757-775-f.wav,87679
16818,844424931120507-812-f.wav,67245
672,844424930444839-930-f.wav,131890
41394,844424931569478-608-f.wav,105883
10040,844424930855528-1158-f.wav,75790
17660,844424931144733-270-f.wav,70960
39440,844424931552530-782-f.wav,70960
25933,844424931370465-657-f.wav,97338
21523,844424931293153-664-f.wav,80991
2769,844424930589410-812-f.wav,59815
19340,844424931232437-1044-f.wav,145264
40394,844424931564666-657-f.wav,81363
22829,844424931323106-736-f.wav,98453
37296,844424931534027-594-f.wav,89165
73818,844424933147302-66-f.wav,93995
27957,844424931404249-270-f.wav,89165
308,844424930409424-1158-f.wav,112942
3223,844424930600358-973-f.wav,78391
61946,844424932984052-608-f.wav,78391
36424,844424931515861-594-f.wav,58700
